,income
6322,0
9630,0
22508,0
3259,0
31116,0
46106,1
37767,1
47393,1
10511,0
511,0
9874,1
15293,0
41773,0
4122,0
3605,0
35752,1
8533,0
17418,0
39108,0
6800,0
23546,0
1860,0
9245,1
33340,0
33798,1
19889,0
24015,1
40372,0
5620,1
47863,1
246,1
10775,0
2419,0
15283,0
41059,0
37231,1
29007,0
39555,0
15547,0
18752,0
35559,0
17682,0
23300,0
34453,1
2448,0
39762,0
150,0
15998,1
25723,0
1182,0
26845,0
42728,1
35516,1
29170,0
40299,0
33436,1
23735,1
10589,1
9220,0
4057,0
16138,0
43700,0
39747,0
32119,1
5360,0
40220,0
35713,0
9821,0
24963,0
38087,0
24099,0
747,0
12740,0
3358,1
10742,0
31526,0
34798,0
12521,0
4299,0
18657,1
12939,1
37318,0
18762,0
10213,0
16103,0
6677,1
2669,1
21420,0
10054,0
17544,1
4254,0
14686,1
3479,0
14008,1
29061,1
31288,1
30080,0
10216,0
46827,0
42489,0
13911,0
15777,1
7911,1
15976,0
37478,0
45279,1
6368,0
14937,0
35973,0
10467,0
14615,0
24265,0
41759,0
17809,1
22894,0
13140,0
43064,0
13435,0
29658,0
29327,0
18375,0
38962,1
4060,1
21938,1
28199,0
36609,1
8439,0
42200,0
15504,0
32307,1
1817,0
35446,1
14122,0
28687,1
36440,1
31259,0
47368,0
40863,0
46143,0
7630,0
7731,0
15688,0
42352,1
9291,0
19471,0
8701,0
13437,0
25976,0
466,0
11597,1
18767,0
8076,0
28241,0
6824,0
47770,0
7744,0
21271,1
17853,0
41910,1
11680,1
6328,0
10814,1
41849,0
44418,1
14896,0
21981,0
25300,0
71,0
18347,0
24903,0
44231,0
22591,1
14564,0
28742,0
23298,0
15147,0
31564,1
19009,0
25827,0
38778,0
40634,1
35806,0
21724,1
1338,0
20170,1
27364,0
28663,0
37360,0
43080,1
43533,0
40477,0
8765,0
47471,0
24076,0
9077,0
37158,0
745,1
35257,0
426,0
36448,1
46953,1
15066,0
39196,0
28961,0
46539,0
45687,1
37795,0
27670,1
48794,0
21641,1
2906,0
45958,0
9933,0
15175,0
12886,0
43190,1
4036,0
33556,0
39137,0
42567,0
20164,1
47833,0
28679,0
29310,0
39146,1
33395,0
39486,0
4453,0
38012,0
43615,0
37176,1
16120,0
28012,0
27183,0
28442,0
23780,0
32839,1
28510,1
3866,1
39211,1
24578,0
23631,0
8574,0
45206,0
2554,0
28651,1
6888,0
47229,0
29328,1
3207,0
6778,0
39967,0
13386,0
24058,0
1551,0
11514,1
10465,1
15659,0
30619,0
6702,0
39854,0
16741,0
19795,0
31369,0
22779,0
47029,0
27013,0
5188,0
19075,1
21470,0
28300,1
25065,1
22478,0
41062,1
16344,0
28880,1
27625,0
39373,0
3741,0
32234,1
7307,0
27116,1
34815,0
37248,0
3656,0
662,0
3114,0
35211,0
11636,0
31550,0
1455,0
40615,0
48401,1
15439,0
11377,0
26218,0
45678,1
6479,0
31495,0
12967,0
4756,0
34428,0
17331,1
21780,0
36783,0
12835,0
20409,0
10740,1
32195,1
25974,0
10670,0
26550,0
39163,1
30301,0
23098,0
24716,0
42687,0
12363,1
35246,0
30942,0
18257,0
8960,0
25815,1
17142,0
15217,0
10045,0
47871,1
45256,1
29425,0
43234,0
34160,0
6298,0
27930,0
8274,0
44423,0
41496,0
4483,0
22941,0
43867,0
25377,0
14404,0
24729,1
11404,1
32744,0
27855,1
32209,0
1448,1
26195,0
34137,1
34476,1
30284,1
25227,0
14641,0
42873,0
43979,0
138,0
1002,1
7573,0
4167,0
10674,0
27322,1
33758,0
31043,0
30868,0
15288,0
22570,1
27909,0
27633,1
7962,0
36537,0
4193,0
4335,0
13785,0
17196,1
38091,0
47467,0
44170,0
14286,0
47636,0
39569,0
40211,1
34281,1
34705,1
43608,0
5448,0
11662,0
18146,1
41655,0
23538,0
13607,0
27758,1
29397,1
29336,0
10997,0
7680,0
7641,1
45661,0
44285,0
9918,0
17319,0
5978,0
18238,0
5,0
43698,0
8425,0
19301,0
36710,0
12615,0
6827,0
13705,0
19152,0
45014,1
37774,0
3794,0
10781,0
5832,0
46362,0
22712,0
11977,0
9632,1
18357,1
13095,0
10094,0
47038,0
34296,0
9717,0
4201,0
40791,1
4612,1
31098,0
43669,0
15021,0
45303,0
32673,1
39489,0
30677,0
42243,0
7551,0
39611,0
19268,0
2041,0
10873,0
16314,0
18330,0
23017,0
21844,0
23251,0
29760,0
43873,1
8704,0
5919,1
11598,0
39471,1
16090,0
21778,0
23981,0
20411,0
43478,1
3467,0
40844,1
31714,1
1922,1
7174,0
29483,0
4926,0
23070,0
48190,1
29280,0
27001,0
25775,0
41580,0
35291,0
43320,0
33916,0
2969,0
35227,0
37734,0
18817,1
27408,0
13089,0
28109,0
36290,1
39807,0
11201,1
42860,0
9992,0
13683,0
26272,0
29326,0
18383,0
40650,1
43950,0
27721,0
45564,0
2533,0
29472,0
32059,0
44390,0
28609,0
48765,0
2319,1
4148,0
6897,1
30653,0
40742,0
35038,0
34897,1
22203,0
18166,0
4312,1
42193,1
18608,0
19453,0
1472,0
911,0
42059,0
5564,0
15537,0
47959,1
30176,0
11459,0
28982,0
12905,0
29648,0
23324,1
16322,0
23480,0
4805,1
45248,1
542,0
3053,0
39176,0
29150,0
15457,0
19564,0
1643,1
45597,0
28595,0
30109,0
45549,1
26903,1
10808,1
15509,0
9332,0
43996,0
45439,0
46925,0
2055,0
14870,0
11963,0
44368,0
47782,0
1351,1
13756,0
40288,0
11682,0
40722,0
423,0
7769,0
25091,0
11523,0
33553,1
45707,0
17034,0
45525,0
28513,0
48207,0
10209,0
45798,0
3070,0
308,1
17056,0
8854,1
30776,0
20419,0
39757,0
8276,0
9945,1
27216,1
17970,0
34795,0
26750,0
7902,1
28998,0
14603,0
6149,1
36976,0
8111,0
46693,0
7877,0
11038,0
26994,0
5626,0
40729,1
18669,1
7404,1
4478,1
38398,0
29014,0
14623,0
31427,0
40504,0
33296,0
18860,1
2838,0
3854,0
11004,0
19092,0
24768,0
44016,1
47836,0
45405,0
3410,1
35832,1
8001,0
8248,0
2696,0
17846,1
29295,0
18309,1
7824,1
10122,1
5165,0
31009,0
25095,0
39066,0
33925,1
12014,0
13865,0
34524,0
40379,0
47046,0
37564,1
38299,0
14345,1
24215,0
36858,0
48150,0
4627,0
5877,0
47511,1
15427,0
9050,1
31536,0
20337,0
7361,0
25352,0
5082,0
33804,0
41387,0
40394,0
32953,0
31696,1
28605,0
27998,0
2953,0
20673,0
30090,1
46352,0
16879,0
31641,0
37137,0
14036,1
23201,0
30233,0
8630,0
1529,0
6247,0
33187,0
46818,0
30222,0
2824,0
6584,0
3890,0
42801,0
43495,1
11634,0
44362,0
40006,0
3042,0
8571,0
7634,0
39516,1
1548,1
31093,1
7730,0
34582,0
46567,0
15449,0
5154,0
37164,0
15403,0
14768,0
1904,1
48460,1
2531,0
18312,0
18648,1
20912,0
2036,0
34921,0
44078,1
78,0
4555,1
24271,1
40861,0
37397,0
7420,1
13283,1
16785,1
22049,1
19565,0
8633,1
44809,0
15987,0
30832,0
5631,0
38859,0
26386,0
35633,0
22369,1
25100,0
46633,0
16602,0
34243,0
20693,0
17695,0
33707,0
24293,0
47242,0
3558,0
6973,1
42299,0
39690,0
47296,1
8082,0
42629,0
34244,0
28828,0
35773,0
38488,0
2099,0
24717,0
38919,0
44990,1
45676,0
48365,0
39963,1
34586,0
41210,0
2098,1
38602,0
41325,0
4717,1
1334,1
27791,0
8746,1
33223,0
25603,0
1610,0
45769,0
32852,0
31532,0
37276,0
28740,1
46257,0
25795,0
29291,1
13766,0
39356,0
15150,0
32761,1
25757,0
8233,0
18016,1
33977,0
7283,0
25667,0
34168,0
48414,0
46091,0
38438,0
25028,0
40966,0
39917,1
6465,1
33140,1
37062,0
37588,1
8606,0
3635,0
33825,0
41865,0
25286,0
4380,1
11619,1
38022,0
39074,0
15980,0
41355,0
21004,0
8580,0
45219,0
4179,0
29035,0
25258,0
5474,0
12304,1
6571,0
43809,0
8157,1
39928,0
30627,0
6539,0
48572,0
5746,0
38830,0
31838,0
5041,0
22609,0
21585,0
33221,1
39294,0
14831,0
20601,0
45143,0
17554,1
24459,0
27192,1
11568,0
11332,0
8438,0
47512,0
14370,0
44858,0
21217,0
13688,0
18745,0
1306,0
43137,0
6389,0
46201,0
13235,0
8750,0
47,0
44835,1
46182,0
10508,1
26579,0
38105,1
14166,0
16864,1
22535,0
31337,0
12527,0
28575,0
48571,0
2083,0
34747,1
14789,0
13184,0
5217,0
5210,0
21764,0
8214,0
25086,0
22276,1
36355,0
18743,0
28379,1
7261,1
27202,0
16661,0
11365,0
20926,0
43385,0
32056,0
3470,0
21115,0
33253,1
30293,0
3381,1
48024,0
32340,0
4115,1
30218,0
20984,1
11155,1
16483,0
21945,1
700,0
28616,1
40147,0
21030,0
4813,0
1159,0
41115,0
32592,0
24179,0
47544,0
34709,1
34499,0
37991,1
10098,0
40227,0
24535,0
36552,0
35796,0
20714,0
32920,0
23,0
33337,1
36616,0
38190,0
3300,0
7985,0
17830,0
18502,0
3927,1
31069,0
43624,0
35812,0
25361,0
23562,1
41334,0
8064,1
378,0
5723,0
12824,0
38360,1
5715,0
19821,0
2990,0
30009,0
45603,0
26707,1
47601,0
19837,0
28576,0
44762,0
6751,1
48837,0
17341,0
21633,0
8057,0
9296,0
3477,1
30772,0
8041,0
36525,1
2346,0
22579,0
36186,1
42439,0
33682,0
16074,0
8796,1
22028,0
10115,0
11709,0
18772,0
46274,1
30273,1
36487,1
15941,0
13720,0
16136,0
31812,0
2360,0
21754,1
45568,0
43583,0
28235,0
11407,0
31056,1
22956,0
39147,0
2664,1
29966,0
9003,0
8560,0
15261,1
11074,1
28753,0
41513,0
24752,0
10676,0
30037,0
19151,0
21324,0
24309,1
10007,0
8745,0
10174,0
32378,0
42221,0
35372,0
7496,0
24559,0
12682,0
33417,1
35147,0
9107,0
21956,1
25041,0
288,0
3931,0
19292,1
37573,0
10571,0
10005,0
7007,0
19160,0
14031,0
1483,0
3771,0
37350,0
15806,1
22109,0
25725,1
9446,0
32069,0
17382,0
28528,1
9253,0
30330,1
39602,0
39936,0
31555,0
35039,0
39387,0
39141,0
46072,0
22264,0
22413,0
34187,0
15603,0
42708,0
23836,0
24143,0
21845,0
35022,0
40025,0
9976,0
23085,0
1916,0
42649,0
2084,0
44545,0
30264,0
36401,0
45356,0
24935,0
47476,0
35529,0
19745,1
13654,1
29185,1
26734,0
7936,0
5235,0
31176,0
15825,0
3347,0
11778,0
15108,1
32338,0
3779,1
37516,1
7595,0
18722,0
38319,1
23506,0
11335,1
42278,0
5027,1
45512,0
27908,1
43445,0
13916,0
22352,0
41957,0
39927,1
43986,0
20498,0
47808,0
25924,0
6603,1
7737,0
223,0
27597,0
13202,1
29086,0
27612,0
34956,0
31032,0
122,0
3125,1
47186,1
33588,0
22717,0
47845,0
3843,0
14288,1
6365,0
32880,1
11802,0
12638,0
19656,0
5664,0
22275,1
22666,0
40434,0
11924,0
43630,0
17218,0
37615,0
23290,1
28875,1
32377,0
21943,0
23719,0
7039,0
15216,0
33483,0
35874,1
40853,0
1698,0
1571,1
42233,0
41061,0
47711,0
3224,1
46241,1
33475,1
18540,1
47155,0
14103,0
7200,0
22180,0
40605,1
41898,0
4002,0
47250,0
2086,1
12319,0
43559,0
3182,0
40682,0
37368,0
10075,0
30561,0
18824,0
33072,0
14651,0
19879,0
4302,0
39919,0
31200,1
27305,0
36547,0
2944,0
23043,0
540,0
18961,1
20737,0
39487,1
41465,0
8551,0
7369,0
4310,0
2195,0
25127,0
37495,0
39822,1
42660,0
29247,0
39054,0
12724,0
21469,0
23993,0
7514,0
44120,0
44861,0
6624,0
26617,0
1318,1
25972,1
2716,1
28070,0
15179,0
25987,0
19294,1
25495,0
25868,0
40637,0
46138,0
41396,0
13729,0
14669,0
5056,0
4892,0
26,0
34028,0
27652,0
39116,0
2161,0
47917,0
28083,0
31775,1
3288,0
37049,0
1947,0
6455,1
39328,0
29825,0
16728,0
8420,0
811,0
9224,0
9162,0
46231,0
14301,0
4181,0
7337,1
10649,0
41782,0
31611,0
6811,0
37300,1
41446,0
15813,1
23700,0
14704,0
26971,0
45290,1
20518,1
31852,0
45061,0
23564,0
36070,0
14490,0
38021,0
38610,1
4460,0
27673,0
41780,0
23397,0
39836,0
44192,0
38121,1
598,0
12969,0
39541,0
36379,0
26575,0
5411,0
30460,0
41246,0
18965,0
20020,0
46873,0
17657,0
31305,0
8711,0
46088,1
37725,0
36880,0
39820,0
36691,1
9230,0
3396,0
38191,0
9941,1
37745,1
24013,0
15017,0
21392,1
10459,1
33015,0
7376,1
6625,1
2688,0
16491,0
9804,0
11314,1
42781,0
29589,0
30676,0
37355,0
10403,0
9384,0
9628,0
6547,1
12490,0
10975,0
7265,1
36481,0
47758,0
18803,0
8235,0
414,0
23668,0
36059,0
12467,1
31012,0
29396,0
3687,0
1154,0
41657,1
24479,0
16092,1
44246,0
29962,0
20451,0
31807,1
11322,0
6413,0
27290,1
36528,0
31513,1
268,0
35388,0
40005,0
16386,0
45524,0
22879,0
37729,0
23349,0
33234,1
34627,0
16780,0
7121,0
5969,0
3142,0
20336,0
29563,0
7115,0
18002,0
18142,1
32329,0
12822,0
26196,0
12541,0
17518,1
40995,1
16407,1
17909,0
42431,0
12345,0
39609,0
18055,0
35274,0
40936,0
9549,0
34110,0
35725,0
21133,0
17996,0
17913,0
16209,0
20849,0
47278,1
32018,0
17893,0
23984,0
2294,0
16765,1
18700,0
24960,0
5816,0
36876,1
9505,0
44195,0
43573,0
1815,0
6081,0
46587,0
45820,0
40232,0
14806,0
40680,0
19682,0
23750,0
43279,1
9638,0
14262,0
7896,1
45268,0
46702,1
10285,0
29728,0
15300,0
43747,0
45188,0
41769,1
29000,0
2306,0
15657,0
10185,1
34626,0
47008,1
48211,0
41808,0
15805,0
43182,1
20458,0
1711,0
18905,0
32556,0
42794,0
13651,1
27922,0
893,1
43757,0
117,1
26589,0
24857,0
46882,0
34018,0
16902,0
13632,0
21517,1
7140,1
13472,0
21934,0
27788,0
43175,0
19960,0
1880,0
24544,0
36200,0
29431,1
16986,0
35936,0
46658,1
27830,0
26150,1
35949,1
24155,0
28905,0
24951,0
22009,0
8423,0
41981,0
12269,0
12478,0
26816,1
31989,0
24224,0
31897,0
35464,1
1323,1
2313,0
22169,1
45119,0
960,0
3098,0
41802,1
30475,0
13522,0
41886,1
38894,1
17490,0
16659,0
29969,0
32526,0
15049,0
9864,0
15770,0
40396,0
39085,0
490,0
11225,0
29801,0
37251,0
1875,1
35938,1
39861,0
861,0
2580,1
1675,0
23306,0
47401,0
2338,0
29478,0
23629,0
9618,0
34875,0
11417,0
20326,0
6121,1
14568,0
6763,1
27432,1
13625,1
5742,0
17926,0
1900,0
33741,0
20360,0
11981,1
25813,0
10728,0
16817,0
33382,0
19187,1
4954,0
37417,0
46527,0
21665,0
43954,0
44703,0
25605,0
16277,1
22384,1
32033,0
34112,0
28942,0
35764,0
527,0
39043,1
24246,0
3355,0
9807,0
34326,1
38417,0
23179,0
32499,0
38075,1
29875,0
37249,0
16504,0
12383,1
13937,0
17463,1
47703,0
25803,1
1906,0
47114,0
36932,1
38514,1
29686,0
2413,0
44092,0
2444,0
39572,0
21331,0
9776,0
41406,0
3668,0
1312,0
31007,0
10509,0
21735,1
573,1
28458,0
28111,1
46783,0
6586,0
45362,0
36715,1
39825,0
39039,1
14300,0
6869,1
31716,0
4000,0
671,0
496,0
47954,0
11761,1
17064,0
45805,0
17672,1
40001,0
41766,1
28498,0
46538,0
47444,0
19062,1
29335,0
46684,0
6616,0
46977,1
28979,1
26972,0
4306,1
9324,1
44250,1
10703,0
20937,1
10238,0
11472,1
42224,0
10310,0
7939,0
11124,0
6047,0
19735,0
1898,0
30688,1
12168,0
3692,1
34058,1
7831,1
24266,0
41217,0
8445,0
27640,1
35152,0
24986,0
45776,0
40108,0
31670,1
19614,0
33115,0
36111,0
17808,0
17663,0
31254,1
15396,0
17178,0
10220,0
46284,0
29352,1
29585,1
14202,1
33558,0
37370,1
37140,0
41814,0
37061,0
47830,0
34242,0
34360,0
22945,0
26319,0
7983,1
3392,0
31322,1
29448,0
12462,0
1328,0
13144,0
10983,1
44416,1
32632,0
37711,1
33495,0
773,1
34465,1
6035,1
9792,0
25270,0
8683,0
14274,0
34557,0
17267,0
24860,0
16044,0
42528,0
21251,0
44201,0
11947,0
40469,0
2038,0
27812,0
37688,0
26895,0
34444,0
46533,0
31206,1
32623,0
42820,1
36339,0
38580,1
8556,0
5776,0
15482,0
33835,0
22561,0
24763,0
9427,0
47201,1
43198,0
1935,0
42817,0
40854,0
16451,0
20705,0
4706,0
20257,1
19689,0
35756,0
8970,0
20262,1
14707,0
38706,0
28993,0
46434,0
45976,0
43785,1
37004,0
17426,1
24947,0
48612,0
23191,1
23471,1
41143,0
21669,1
26826,1
39041,0
48502,0
937,1
43530,1
37508,0
291,0
43454,1
14759,0
2598,1
2841,0
30375,1
47051,0
25958,0
5786,0
2835,0
19640,0
10368,1
42998,0
48142,0
4940,1
45997,0
43379,0
25741,0
27843,1
40355,0
22137,1
44031,0
28440,0
8636,0
41389,0
17869,0
38921,0
31057,0
39443,0
31796,0
1345,0
2698,0
47810,0
26487,0
40929,1
41216,0
48693,0
42554,0
10858,1
13033,1
14006,0
24996,0
14471,1
43704,1
34754,0
46531,1
30097,0
33416,0
11638,1
36601,1
43192,1
10922,0
7216,0
41861,0
33509,0
7591,1
38654,0
35652,0
45733,0
23569,1
1500,1
35069,0
15263,0
46119,0
43722,1
13881,1
2415,1
46860,1
8769,0
34959,0
19856,1
16769,0
12536,0
42088,0
33637,0
16939,0
4649,0
25427,0
31959,0
32280,0
32342,0
21233,0
26224,0
42479,0
41790,0
44095,0
705,1
9129,1
27615,0
22114,0
46128,0
29751,0
25550,0
4865,1
9502,1
23336,0
17805,0
32344,0
587,0
23439,1
33366,0
48259,0
40641,0
2257,0
37372,0
24670,0
43724,1
125,1
8366,1
31251,0
25198,0
8277,0
28352,0
3651,1
42671,0
9071,0
32274,0
20380,0
6031,0
19247,1
41545,0
18707,1
39689,0
29429,0
4071,0
32308,1
34741,0
8159,0
13527,1
48161,0
1958,0
33930,0
19523,0
29325,0
38803,1
28025,0
18311,1
21611,0
6045,1
28910,1
38637,1
27857,0
32853,0
5107,0
39149,1
19342,0
17548,1
42284,1
47598,0
32212,0
42529,0
6792,1
12311,1
46807,0
31740,0
43357,1
13955,1
3333,1
16873,0
31932,0
693,0
34662,1
38801,0
26506,0
46936,1
22377,0
24496,0
47101,0
48535,0
17478,0
20857,0
29169,1
38446,0
34592,1
28599,0
48382,0
1059,1
30717,0
18485,0
34969,0
40985,1
17259,1
34311,0
27054,0
8431,0
15361,0
15752,0
24102,0
37672,0
32118,0
19608,0
30426,1
22980,0
42995,1
1137,1
18615,1
27639,1
39464,0
45563,0
48830,0
43295,0
34827,1
29617,0
22735,1
45480,0
34632,1
48637,1
20700,0
33196,1
40774,0
15413,0
47100,0
6181,1
19658,0
28145,0
10660,0
22347,0
20061,0
20062,0
25464,0
19373,0
42675,1
2284,0
33658,1
21667,0
33292,0
35108,0
28863,0
43631,0
21586,0
38945,0
10624,1
25022,1
7446,0
10252,0
978,0
27275,0
44735,1
3934,0
23140,0
19895,1
3816,0
28102,0
25983,0
37212,1
29180,0
43578,1
46243,0
41905,0
25919,0
17343,0
13466,1
14319,0
13833,0
38323,0
4877,0
7252,0
14407,0
32237,0
3714,1
24570,0
41472,0
27336,0
24516,0
2263,0
31121,0
27700,0
18432,0
5471,0
23063,0
1814,1
8129,0
22472,0
33348,1
27244,0
4715,0
13349,0
34589,0
46377,0
36410,0
6658,1
40187,0
44230,0
15477,1
6920,0
14718,0
18143,1
42938,0
653,0
20712,0
21828,1
38692,1
33068,1
11406,0
25096,0
4386,0
8452,0
11166,0
48464,0
36746,0
10615,0
37846,0
35,0
13423,0
7594,0
6563,1
11139,0
31364,1
44460,1
29242,0
3803,0
17854,0
37872,1
29706,0
47756,0
32841,1
31610,0
4874,1
30213,0
836,0
23518,0
4534,0
1053,1
36669,0
42164,0
33379,0
31592,0
14911,0
2609,0
20798,0
43016,0
3136,0
36449,0
21471,0
35842,0
30446,0
48494,0
22353,0
31862,0
19226,0
48686,0
263,0
16449,1
8889,0
25470,0
19510,0
26908,0
10572,0
36621,0
6979,0
30398,0
6338,0
2368,0
44892,1
4041,0
1676,1
9599,1
35175,0
10271,0
13321,0
7943,0
28219,0
38769,1
24160,1
12709,1
11564,0
20324,0
26225,0
11914,0
4375,0
37551,0
3512,0
46808,0
14853,0
22906,1
33316,1
4707,0
29652,0
32962,0
19346,1
14219,0
32788,0
9393,1
13026,1
10656,0
29829,1
15486,0
9000,0
3819,0
11307,0
34005,0
4673,0
40121,0
26309,0
7858,0
32005,1
2350,0
42673,0
35324,0
26136,0
41936,1
43304,0
37651,0
42524,0
35299,1
28770,0
47592,0
25970,0
15910,0
33714,1
46382,1
27171,0
27328,0
23804,0
6201,0
4726,0
22155,0
8979,1
23167,0
5900,0
20330,0
38132,0
12803,0
4425,0
24748,0
28721,0
25780,0
2004,0
20953,0
38843,0
47404,0
37811,1
22086,0
43439,1
3221,0
6351,0
10799,1
15528,1
31995,0
41724,0
2395,0
12901,0
2742,0
14443,0
42652,0
25949,0
17946,0
1252,0
41083,0
43155,1
11695,0
23184,0
16687,0
47921,0
10254,0
47165,0
18418,1
12984,0
38137,0
20346,1
8139,1
5709,1
8004,0
7719,0
15197,0
6703,1
32185,1
16807,0
46345,1
15356,0
48510,0
6191,0
18598,1
32285,0
7603,0
11085,0
38869,0
17603,0
9597,0
45297,1
40529,0
22191,0
1236,0
46601,1
18731,0
2325,1
27245,1
4258,1
9341,0
15462,1
14015,1
681,1
40831,0
47445,0
36922,0
36256,0
7227,0
37604,0
24805,0
5215,0
27479,0
44860,1
8496,0
8039,1
23566,0
44913,1
24267,1
2450,0
27091,0
2505,1
33402,0
34858,1
7147,1
146,0
574,0
21353,0
1621,1
28205,0
29964,0
43457,0
41964,1
17281,0
30116,0
218,0
42789,0
18466,0
10831,1
36872,0
37443,0
2825,0
10941,0
38684,0
198,1
42812,0
34322,0
23236,1
37162,0
13745,0
16050,1
659,1
34260,1
43760,1
27632,0
14464,1
7516,0
43256,0
5670,0
10051,0
31945,0
26380,0
8258,1
43284,0
23645,0
32590,0
12906,1
7798,0
5346,0
19404,0
23830,0
27853,0
27654,0
7709,1
20421,0
41428,1
23624,0
16604,1
23404,1
37219,0
44281,0
22925,1
13322,0
35205,0
30615,0
47303,0
43782,0
3648,0
4554,0
4249,0
6565,0
37830,0
3299,0
3995,0
1911,0
38752,0
30502,0
8542,0
33754,0
31952,0
31986,1
15699,0
45013,0
18035,0
46681,0
32155,0
24034,1
35055,0
37959,0
33634,0
12611,0
32331,0
44233,0
11687,1
1030,0
46286,0
9031,1
18679,0
45164,0
38632,0
26789,0
34663,0
5497,1
17310,0
29270,0
31321,1
36610,0
44668,0
4349,1
41451,0
21508,0
46583,0
7601,0
166,0
20127,1
45841,1
47443,0
30577,0
6507,0
14647,0
32667,0
41833,0
16361,0
10875,0
10104,1
3000,0
7214,1
9873,1
47045,0
10124,0
47927,0
36944,0
29347,0
9901,0
32502,0
16981,0
26374,0
603,0
5514,1
13038,1
46184,0
43977,1
41703,0
22000,1
11748,0
41739,0
11757,0
37985,0
11840,0
34010,1
47163,0
44477,1
11610,1
34613,0
28118,0
13520,0
2719,1
1171,0
10,1
20235,0
37894,0
47826,0
4684,0
27971,0
38247,0
39514,0
11006,0
39259,0
48761,0
2822,0
12973,1
45701,0
18928,0
28732,1
11898,0
31548,0
35496,0
121,0
1082,0
47377,0
45590,0
1894,0
3017,1
11177,1
20078,0
44355,0
32468,0
3101,0
30643,0
24743,0
48782,0
17492,1
11550,0
39011,0
13002,0
38163,0
12058,1
21113,0
854,1
38927,0
8928,1
2472,1
11305,0
4049,0
30323,0
19256,0
16795,0
2092,0
45385,1
28141,0
48061,0
20459,0
23665,0
29059,0
9114,0
27069,0
20964,1
4174,0
42836,0
19978,0
16801,0
1590,0
14861,1
9183,0
495,0
23217,0
42905,0
31092,0
29669,0
33205,0
5593,1
34196,0
33125,0
43540,1
17473,0
18864,0
37394,1
13496,0
26399,0
14361,1
12371,0
13216,0
31949,0
4013,0
42113,0
7482,0
32137,0
4807,1
11121,1
2532,0
4034,0
989,0
41033,0
6798,0
22991,1
1235,0
42403,1
9732,0
12993,0
7626,0
37975,0
2362,1
22059,0
10044,0
5198,1
29530,0
1057,0
31054,1
26915,0
26130,1
27782,0
29869,0
33179,0
39090,0
24183,0
8814,1
43767,0
11358,0
42028,1
9376,0
28713,0
22283,0
8108,0
16724,0
23206,0
36243,0
47880,0
27530,0
44267,0
43587,0
1119,0
13778,0
35377,0
22021,0
32120,0
9752,1
48780,0
46923,0
47488,0
42413,0
34814,0
38491,0
30030,0
32908,1
46160,0
35005,0
24125,1
45750,0
24054,0
28672,0
42484,0
44463,0
29887,0
31880,0
6151,0
26100,1
36342,0
32538,1
10633,1
40170,1
23772,0
48013,0
10161,0
20225,0
41097,0
20944,0
20565,0
16713,0
31501,0
8068,1
44930,0
10992,0
18263,0
25469,0
31139,1
37272,0
44408,1
33991,0
17976,0
8316,0
8160,1
41432,0
17177,0
814,0
4494,0
32543,0
37520,0
41706,0
8329,0
17927,0
23075,0
7478,0
25836,0
44517,0
12932,0
7065,0
6626,0
46098,0
33931,0
38619,1
23571,1
4142,0
33578,0
19739,0
30691,0
38745,1
26097,0
30413,0
20445,0
26535,0
37921,0
6108,0
5752,0
25114,0
31947,0
45115,0
8290,1
28363,1
33016,0
24588,0
42068,0
32905,1
33606,1
13584,0
18331,0
27360,0
12158,0
35217,0
30904,0
12520,0
9170,0
36099,1
46268,0
21768,1
25861,0
34128,0
42704,0
38857,0
9323,0
42945,1
10860,1
39343,0
10265,0
31346,1
16731,0
42014,0
38678,0
18974,0
15605,0
14811,0
38608,0
13019,0
29759,1
14237,1
275,0
16726,0
26723,0
6910,0
10231,0
19847,0
30415,0
41549,0
17125,0
26340,0
46875,0
4503,0
17245,1
27653,0
22729,0
14197,1
8520,0
38040,1
30439,0
26906,1
47000,0
18680,1
6466,0
1738,1
31119,0
29672,0
14024,0
6766,0
18863,0
12457,0
18797,1
42292,0
48646,0
6782,0
17154,1
33653,0
31077,1
48828,0
11579,0
47530,1
31898,1
34533,1
47613,0
36316,0
16334,0
9895,0
6817,0
46195,0
42421,0
35102,0
21606,1
17264,1
30221,0
31461,1
39092,0
44821,0
8234,1
15695,0
20898,0
20074,1
11089,1
17501,1
44211,0
35639,0
31037,0
40916,0
21704,0
4654,1
12820,0
15097,0
35167,1
29363,1
41489,0
5100,0
9115,0
21617,0
17081,0
1648,1
13561,1
34803,0
32181,1
48364,0
4172,1
8461,0
5464,0
16812,0
20159,0
12956,0
38245,1
11015,1
36064,0
9779,0
1749,0
8510,1
12358,0
34531,1
26525,0
47945,1
42271,0
18591,0
26804,0
14695,1
19802,0
23370,1
4820,0
44238,0
29901,1
3301,0
43333,0
11813,0
35715,1
22405,0
43353,1
2555,0
20663,0
41907,0
42515,0
7793,0
4347,0
39511,0
29859,0
32533,1
23488,0
21056,0
9950,0
21170,0
41715,1
35661,1
25500,0
5130,0
27422,0
20676,0
21712,0
41922,0
10476,1
8849,0
17859,0
6549,0
19971,0
35131,0
2361,1
13888,0
12379,0
10391,0
17562,0
45893,0
42046,0
15594,0
6521,0
4855,0
1237,0
47780,1
39850,0
20791,0
43469,0
48735,1
31336,0
42531,1
24798,0
24642,0
13355,0
33463,0
5318,0
1710,0
8384,0
46188,1
26354,0
42986,0
17858,0
10063,1
1557,0
34270,1
9787,0
